GENE	G_arboreum	G_arboreum+N	G_raimondii	G_raimondii+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
lcl|NC_030664.1_cds_XP_017630223.1_431	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630231.1_432	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613591.1_433	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017613601.1_434	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017624279.1_435	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613794.1_437	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017628805.1_438	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017611520.1_439	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017624378.1_441	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630241.1_442	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017614271.1_443	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017628532.1_445	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017606699.1_446	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017606711.1_447	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017611034.1_448	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017622574.1_449	0	0	0	0	0	0	3	0
lcl|NC_030664.1_cds_XP_017608031.1_450	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641132.1_454	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017614499.1_455	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630251.1_456	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630260.1_457	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630276.1_458	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017637218.1_459	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630290.1_461	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630340.1_467	0	0	0	0	0	0	9	0
lcl|NC_030664.1_cds_XP_017630462.1_471	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613936.1_473	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017646424.1_474	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017647888.1_475	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017614106.1_476	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630549.1_477	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017626791.1_479	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017626121.1_480	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017626081.1_482	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017606396.1_488	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017631171.1_489	0	0	0	0	0	0	6	0
lcl|NC_030664.1_cds_XP_017630561.1_490	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017643151.1_491	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017611122.1_492	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017625891.1_493	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017630574.1_494	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630598.1_495	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630623.1_496	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017629296.1_497	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017629293.1_498	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017626522.1_499	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017638841.1_500	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630695.1_503	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017616216.1_504	0	0	0	0	0	0	14	0
lcl|NC_030664.1_cds_XP_017630721.1_505	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017642262.1_506	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630731.1_508	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017646982.1_509	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630743.1_510	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630756.1_511	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630762.1_512	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630775.1_513	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017625688.1_514	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017644390.1_516	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017645011.1_517	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017645341.1_518	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017611478.1_519	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017630798.1_520	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017627782.1_521	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017644219.1_522	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017647389.1_523	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613105.1_524	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017623949.1_526	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017603695.1_527	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017605386.1_529	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017628443.1_530	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017627100.1_531	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017605165.1_533	0	0	0	0	0	0	3	0
lcl|NC_030664.1_cds_XP_017624401.1_534	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017612863.1_535	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017630819.1_536	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017623474.1_537	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017606651.1_538	0	0	0	0	0	0	3	0
lcl|NC_030664.1_cds_XP_017647333.1_543	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017640632.1_544	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017646784.1_545	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017622732.1_546	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017629207.1_547	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017627615.1_550	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017606095.1_551	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017606090.1_552	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017646886.1_553	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017644258.1_554	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017643286.1_555	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017639103.1_556	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630833.1_557	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630844.1_558	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630857.1_559	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630868.1_560	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017646051.1_561	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613127.1_562	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630880.1_563	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630901.1_564	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641037.1_565	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641245.1_566	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017626276.1_567	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017614927.1_568	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017628622.1_570	0	0	0	0	0	0	3	0
lcl|NC_030664.1_cds_XP_017640953.1_571	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017640957.1_572	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017604939.1_573	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017614044.1_574	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017614052.1_575	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641926.1_576	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630936.1_577	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017643202.1_578	0	0	0	0	0	0	2	0
lcl|NC_030664.1_cds_XP_017647177.1_579	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017604087.1_580	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017622788.1_582	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017647343.1_584	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017605107.1_585	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017607845.1_587	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017608701.1_588	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017622582.1_589	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017625926.1_590	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630956.1_591	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630968.1_592	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630981.1_593	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017607698.1_594	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017630992.1_597	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017611951.1_599	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631005.1_601	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017643306.1_602	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017643298.1_603	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613574.1_604	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613579.1_605	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017630204.1_606	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017614509.1_607	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017609277.1_608	0	0	0	0	0	0	2	0
lcl|NC_030664.1_cds_XP_017631030.1_609	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017609268.1_610	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017609273.1_611	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017628233.1_613	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613328.1_618	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613768.1_622	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017631041.1_623	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017609588.1_624	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017643373.1_626	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017648192.1_627	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017643489.1_628	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631054.1_629	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631065.1_630	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631076.1_631	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017605169.1_632	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017605226.1_633	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017605220.1_634	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017605179.1_635	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017612458.1_640	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017627024.1_641	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017624094.1_642	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017606431.1_643	0	0	0	0	0	0	6	0
lcl|NC_030664.1_cds_XP_017631100.1_644	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631113.1_645	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631136.1_646	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631149.1_647	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631159.1_648	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631172.1_649	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017611397.1_652	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017648282.1_653	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631182.1_654	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631206.1_655	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017626459.1_658	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631219.1_659	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017608101.1_660	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017629329.1_661	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017629325.1_662	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017642485.1_663	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017623804.1_664	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017640288.1_665	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017622875.1_666	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631231.1_668	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017610081.1_669	0	0	0	0	0	0	4	0
lcl|NC_030664.1_cds_XP_017631264.1_670	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017616100.1_672	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631288.1_673	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017610044.1_674	0	0	0	0	0	0	2	0
lcl|NC_030664.1_cds_XP_017609969.1_675	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017608587.1_676	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017606041.1_678	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017631313.1_680	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631326.1_681	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017648068.1_682	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017612045.1_683	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017642309.1_684	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631350.1_685	0	0	0	0	0	0	3	0
lcl|NC_030664.1_cds_XP_017631399.1_686	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641296.1_687	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631362.1_688	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017608151.1_689	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017628300.1_690	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017625881.1_691	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631375.1_692	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631400.1_693	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017646478.1_694	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017646487.1_695	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017635773.1_696	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631422.1_698	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017644196.1_699	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017646290.1_700	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641560.1_701	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017628827.1_702	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017614479.1_703	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017640664.1_704	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017627626.1_705	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017631433.1_706	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017623920.1_707	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017604920.1_708	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017604906.1_710	0	0	0	0	0	0	3	0
lcl|NC_030664.1_cds_XP_017622033.1_712	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017619031.1_714	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017623633.1_715	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017626560.1_717	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017607801.1_718	0	0	0	0	0	0	8	0
lcl|NC_030664.1_cds_XP_017642193.1_719	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631445.1_720	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017643578.1_721	0	0	0	0	0	0	2	0
lcl|NC_030664.1_cds_XP_017629170.1_722	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017640418.1_723	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613732.1_724	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613727.1_725	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631467.1_729	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631479.1_730	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017610938.1_731	0	0	0	0	0	0	3	0
lcl|NC_030664.1_cds_XP_017610338.1_732	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017610348.1_733	0	0	0	0	0	0	2	0
lcl|NC_030664.1_cds_XP_017611614.1_734	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017627862.1_737	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017631513.1_738	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017632900.1_739	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017604428.1_741	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631525.1_744	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631537.1_745	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631549.1_746	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017602759.1_747	0	0	0	0	0	0	2	0
lcl|NC_030664.1_cds_XP_017627115.1_750	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017612240.1_752	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017631619.1_754	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017603294.1_755	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017647562.1_756	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017646383.1_757	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631559.1_758	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631569.1_759	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641503.1_760	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017643184.1_761	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017624412.1_763	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631611.1_764	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017628313.1_766	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017642052.1_767	0	0	0	0	0	0	2	0
lcl|NC_030664.1_cds_XP_017631631.1_768	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631642.1_769	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017625723.1_770	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017644316.1_772	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017609619.1_773	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017641940.1_774	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641387.1_776	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017625967.1_777	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017619852.1_779	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017631676.1_780	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631686.1_781	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017647901.1_782	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017647906.1_783	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631698.1_784	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631711.1_785	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631723.1_786	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631748.1_787	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017610635.1_788	0	0	0	0	0	0	2	0
lcl|NC_030664.1_cds_XP_017647616.1_789	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017633472.1_791	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017622432.1_793	0	0	0	0	0	0	4	0
lcl|NC_030664.1_cds_XP_017644435.1_794	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017624816.1_795	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017646818.1_796	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017609258.1_797	0	0	0	0	0	0	2	0
lcl|NC_030664.1_cds_XP_017624590.1_798	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017609895.1_799	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017625529.1_801	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631757.1_802	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631758.1_803	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017647966.1_804	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017610526.1_806	0	0	0	0	0	0	2	0
lcl|NC_030664.1_cds_XP_017615109.1_808	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017614894.1_809	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017642840.1_811	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641341.1_813	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631790.1_815	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017645889.1_816	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017608480.1_817	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017624511.1_818	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631820.1_819	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631844.1_820	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641495.1_821	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017649224.1_823	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017631855.1_825	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017623621.1_826	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017628452.1_827	0	0	0	0	0	0	3	0
lcl|NC_030664.1_cds_XP_017630627.1_830	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613404.1_831	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613420.1_833	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631879.1_834	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017642380.1_835	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631890.1_836	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017613496.1_837	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017611490.1_839	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631915.1_843	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631925.1_844	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017624960.1_845	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017610747.1_846	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017625147.1_853	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017606806.1_856	0	0	0	0	0	0	10	0
lcl|NC_030664.1_cds_XP_017640284.1_857	0	0	0	0	0	0	1	0
lcl|NC_030664.1_cds_XP_017609082.1_858	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017621982.1_859	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017647258.1_861	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017638794.1_862	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017605885.1_863	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631938.1_864	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017632533.1_865	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017632482.1_866	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017622133.1_867	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631958.1_870	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017624402.1_871	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017647364.1_872	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017641421.1_873	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017648531.1_874	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631970.1_875	0	0	0	0	0	0	0	0
lcl|NC_030664.1_cds_XP_017631982.1_876	0	0	0	0	0	0	0	0
